id,edge1_id,edge2_id,node1_id,node2_id,capacity
35063,70126,70127,6466,1777,9999999000
35064,70128,70129,6466,909,10000000000
35065,70130,70131,6466,759,9999998000
35066,70132,70133,6466,448,10000000000
35067,70134,70135,6467,219,9999999000
35068,70136,70137,6467,861,10000000000
35069,70138,70139,6467,3642,10000000000
35070,70140,70141,6467,4930,9999997000
35071,70142,70143,6467,6323,10000001000
35072,70144,70145,6467,58,9999998000
35073,70146,70147,6467,2,10000002000
35074,70148,70149,6467,2515,9999998000
35075,70150,70151,6467,874,10000001000
35076,70152,70153,6467,925,10000000000
35077,70154,70155,6468,2615,9999999000
35078,70156,70157,6468,1473,10000000000
35079,70158,70159,6468,54,9999999000
35080,70160,70161,6468,4113,9999999000
35081,70162,70163,6468,4426,10000000000
35082,70164,70165,6468,4428,10000000000
35083,70166,70167,6468,348,9999998000
35084,70168,70169,6468,4737,10000001000
35085,70170,70171,6468,1371,10000000000
35086,70172,70173,6468,1119,9999999000
35087,70174,70175,6469,46,10000000000
35088,70176,70177,6469,4213,10000001000
35089,70178,70179,6469,1987,9999999000
35090,70180,70181,6469,3637,9999998000
35091,70182,70183,6469,8,10000000000
35092,70184,70185,6469,1104,9999999000
35093,70186,70187,6469,282,9999999000
35094,70188,70189,6469,173,9999999000
35095,70190,70191,6469,2803,9999999000
35096,70192,70193,6469,347,9999998000
35097,70194,70195,6470,468,10000001000
35098,70196,70197,6470,3446,9999999000
35099,70198,70199,6470,2772,9999999000
35100,70200,70201,6470,46,9999999000
35101,70202,70203,6470,2943,9999998000
35102,70204,70205,6470,98,10000001000
35103,70206,70207,6470,3442,9999998000
35104,70208,70209,6470,400,10000001000
35105,70210,70211,6470,350,10000000000
35106,70212,70213,6470,5299,10000001000
35107,70214,70215,6471,358,10000002000
35108,70216,70217,6471,501,10000000000
35109,70218,70219,6471,265,9999999000
35110,70220,70221,6471,513,10000000000
35111,70222,70223,6471,354,9999999000
35112,70224,70225,6471,1259,10000001000
35113,70226,70227,6471,5604,9999998000
35114,70228,70229,6471,290,9999999000
35115,70230,70231,6471,977,10000000000
35116,70232,70233,6471,356,10000000000
35117,70234,70235,6472,2493,10000000000
35118,70236,70237,6472,468,9999999000
35119,70238,70239,6472,1125,9999999000
35120,70240,70241,6472,4803,9999999000
35121,70242,70243,6472,3955,10000000000
35122,70244,70245,6472,5807,9999998000
35123,70246,70247,6472,410,9999999000
35124,70248,70249,6472,3172,10000000000
35125,70250,70251,6472,1501,10000000000
35126,70252,70253,6472,3269,9999998000
35127,70254,70255,6473,115,10000000000
35128,70256,70257,6473,5425,9999999000
35129,70258,70259,6473,8,9999999000
35130,70260,70261,6473,1608,10000000000
35131,70262,70263,6473,805,9999998000
35132,70264,70265,6473,2687,10000000000
35133,70266,70267,6473,2,10000000000
35134,70268,70269,6473,36,9999999000
35135,70270,70271,6473,77,10000000000
35136,70272,70273,6473,150,9999998000
35137,70274,70275,6474,2,10000001000
35138,70276,70277,6474,1436,9999999000
35139,70278,70279,6474,3297,10000001000
35140,70280,70281,6474,2524,10000001000
35141,70282,70283,6474,3594,10000000000
35142,70284,70285,6474,150,10000000000
35143,70286,70287,6474,219,9999998000
35144,70288,70289,6474,46,9999999000
35145,70290,70291,6474,77,10000000000
35146,70292,70293,6474,457,9999998000
35147,70294,70295,6475,1119,10000000000
35148,70296,70297,6475,1351,10000001000
35149,70298,70299,6475,177,9999998000
35150,70300,70301,6475,977,10000000000
35151,70302,70303,6475,1658,10000001000
35152,70304,70305,6475,348,9999999000
35153,70306,70307,6475,194,9999998000
35154,70308,70309,6475,2038,9999999000
35155,70310,70311,6475,6318,9999998000
35156,70312,70313,6475,1348,10000000000
35157,70314,70315,6476,4388,9999999000
35158,70316,70317,6476,282,10000000000
35159,70318,70319,6476,54,9999998000
35160,70320,70321,6476,342,9999999000
35161,70322,70323,6476,4100,10000001000
35162,70324,70325,6476,2829,9999999000
35163,70326,70327,6476,2,9999999000
35164,70328,70329,6476,359,9999997000
35165,70330,70331,6476,1501,10000001000
35166,70332,70333,6476,3164,10000000000
35167,70334,70335,6477,343,9999997000
35168,70336,70337,6477,2605,10000000000
35169,70338,70339,6477,58,10000000000
35170,70340,70341,6477,2248,9999999000
35171,70342,70343,6477,177,10000002000
35172,70344,70345,6477,4346,10000000000
35173,70346,70347,6477,5138,9999999000
35174,70348,70349,6477,332,9999998000
35175,70350,70351,6477,219,10000000000
35176,70352,70353,6477,6420,10000001000
35177,70354,70355,6478,334,10000000000
35178,70356,70357,6478,3504,9999999000
35179,70358,70359,6478,4261,9999999000
35180,70360,70361,6478,4225,10000002000
35181,70362,70363,6478,468,9999998000
35182,70364,70365,6478,353,10000001000
35183,70366,70367,6478,340,10000000000
35184,70368,70369,6478,3971,9999998000
35185,70370,70371,6478,342,9999999000
35186,70372,70373,6478,2226,10000000000
35187,70374,70375,6479,725,9999997000
35188,70376,70377,6479,1712,9999999000
35189,70378,70379,6479,6456,9999998000
35190,70380,70381,6479,6262,9999999000
35191,70382,70383,6479,177,10000000000
35192,70384,70385,6479,4388,9999998000
35193,70386,70387,6479,4594,10000001000
35194,70388,70389,6479,513,10000000000
35195,70390,70391,6479,4100,9999999000
35196,70392,70393,6479,1,10000001000
35197,70394,70395,6480,1999,10000001000
35198,70396,70397,6480,282,9999999000
35199,70398,70399,6480,263,10000000000
35200,70400,70401,6480,3334,10000000000
35201,70402,70403,6480,1642,9999998000
35202,70404,70405,6480,194,9999999000
35203,70406,70407,6480,3231,10000000000
35204,70408,70409,6480,520,9999998000
35205,70410,70411,6480,76,9999999000
35206,70412,70413,6480,349,9999999000
35207,70414,70415,6481,6346,10000000000
35208,70416,70417,6481,1347,9999999000
35209,70418,70419,6481,54,9999999000
35210,70420,70421,6481,1477,9999999000
35211,70422,70423,6481,363,9999999000
35212,70424,70425,6481,2,10000000000
35213,70426,70427,6481,3260,10000000000
35214,70428,70429,6481,6106,9999999000
35215,70430,70431,6481,3001,9999999000
35216,70432,70433,6481,915,9999999000
35217,70434,70435,6482,3726,9999999000
35218,70436,70437,6482,358,9999998000
35219,70438,70439,6482,353,10000000000
35220,70440,70441,6482,2347,10000000000
35221,70442,70443,6482,332,9999999000
35222,70444,70445,6482,4610,9999998000
35223,70446,70447,6482,342,10000000000
35224,70448,70449,6482,219,10000000000
35225,70450,70451,6482,3262,9999999000
35226,70452,70453,6482,354,9999999000
35227,70454,70455,6483,6059,10000000000
35228,70456,70457,6483,3410,9999999000
35229,70458,70459,6483,1023,10000001000
35230,70460,70461,6483,1915,10000000000
35231,70462,70463,6483,377,9999999000
35232,70464,70465,6483,2689,9999999000
35233,70466,70467,6483,6330,10000000000
35234,70468,70469,6483,77,10000001000
35235,70470,70471,6483,862,10000000000
35236,70472,70473,6483,4887,10000001000
35237,70474,70475,6484,989,9999999000
35238,70476,70477,6484,5169,9999999000
35239,70478,70479,6484,5345,9999999000
35240,70480,70481,6484,334,9999999000
35241,70482,70483,6484,6368,9999999000
35242,70484,70485,6484,979,9999999000
35243,70486,70487,6484,360,10000000000
35244,70488,70489,6484,756,9999999000
35245,70490,70491,6484,326,9999999000
35246,70492,70493,6484,2430,10000000000
35247,70494,70495,6485,907,9999999000
35248,70496,70497,6485,6028,9999998000
35249,70498,70499,6485,2125,9999999000
35250,70500,70501,6485,347,10000001000
35251,70502,70503,6485,276,10000001000
35252,70504,70505,6485,332,9999999000
35253,70506,70507,6485,4079,10000000000
35254,70508,70509,6485,4314,10000000000
35255,70510,70511,6485,1591,9999998000
35256,70512,70513,6485,177,10000001000
35257,70514,70515,6486,2453,9999998000
35258,70516,70517,6486,6116,10000000000
35259,70518,70519,6486,359,10000000000
35260,70520,70521,6486,2066,10000001000
35261,70522,70523,6486,1568,10000001000
35262,70524,70525,6486,6435,10000000000
35263,70526,70527,6486,3184,10000001000
35264,70528,70529,6486,282,9999997000
35265,70530,70531,6486,2936,10000000000
35266,70532,70533,6486,501,10000000000
35267,70534,70535,6487,427,9999999000
35268,70536,70537,6487,1205,9999998000
35269,70538,70539,6487,54,9999998000
35270,70540,70541,6487,263,9999999000
35271,70542,70543,6487,2877,9999999000
35272,70544,70545,6487,376,10000001000
35273,70546,70547,6487,340,10000000000
35274,70548,70549,6487,2592,10000000000
35275,70550,70551,6487,3968,9999999000
35276,70552,70553,6487,410,9999999000
35277,70554,70555,6488,77,9999999000
35278,70556,70557,6488,1518,9999999000
35279,70558,70559,6488,513,9999998000
35280,70560,70561,6488,46,10000001000
35281,70562,70563,6488,2379,9999998000
35282,70564,70565,6488,347,10000001000
35283,70566,70567,6488,5114,9999998000
35284,70568,70569,6488,334,9999999000
35285,70570,70571,6488,5157,10000001000
35286,70572,70573,6488,4862,10000001000
35287,70574,70575,6489,6162,10000000000
35288,70576,70577,6489,6342,10000000000
35289,70578,70579,6489,46,9999998000
35290,70580,70581,6489,194,9999999000
35291,70582,70583,6489,326,9999999000
35292,70584,70585,6489,937,10000000000
35293,70586,70587,6489,54,9999999000
35294,70588,70589,6489,5819,9999999000
35295,70590,70591,6489,2600,10000001000
35296,70592,70593,6489,354,10000001000
35297,70594,70595,6490,458,9999999000
35298,70596,70597,6490,147,10000001000
35299,70598,70599,6490,360,9999999000
35300,70600,70601,6490,3431,10000001000
35301,70602,70603,6490,1777,10000000000
35302,70604,70605,6490,353,10000001000
35303,70606,70607,6490,488,9999998000
35304,70608,70609,6490,77,9999999000
35305,70610,70611,6490,355,9999999000
35306,70612,70613,6490,4414,10000000000
35307,70614,70615,6491,2689,10000000000
35308,70616,70617,6491,862,10000000000
35309,70618,70619,6491,3456,9999998000
35310,70620,70621,6491,3966,9999997000
35311,70622,70623,6491,54,10000000000
35312,70624,70625,6491,513,10000000000
35313,70626,70627,6491,979,10000000000
35314,70628,70629,6491,220,10000000000
35315,70630,70631,6491,4414,9999999000
35316,70632,70633,6491,2244,9999999000
35317,70634,70635,6492,1617,9999999000
35318,70636,70637,6492,77,10000000000
35319,70638,70639,6492,6160,10000001000
35320,70640,70641,6492,6157,10000000000
35321,70642,70643,6492,698,10000001000
35322,70644,70645,6492,54,9999999000
35323,70646,70647,6492,2,10000000000
35324,70648,70649,6492,3160,10000000000
35325,70650,70651,6492,4225,9999998000
35326,70652,70653,6492,130,10000000000
35327,70654,70655,6493,356,9999997000
35328,70656,70657,6493,5747,9999999000
35329,70658,70659,6493,4414,9999999000
35330,70660,70661,6493,442,10000000000
35331,70662,70663,6493,722,9999999000
35332,70664,70665,6493,392,10000001000
35333,70666,70667,6493,4100,10000000000
35334,70668,70669,6493,344,10000000000
35335,70670,70671,6493,1115,9999999000
35336,70672,70673,6493,2,9999999000
35337,70674,70675,6494,1436,9999999000
35338,70676,70677,6494,281,9999998000
35339,70678,70679,6494,2313,9999998000
35340,70680,70681,6494,342,9999999000
35341,70682,70683,6494,130,9999998000
35342,70684,70685,6494,177,10000001000
35343,70686,70687,6494,1475,9999999000
35344,70688,70689,6494,3708,10000000000
35345,70690,70691,6494,2172,9999998000
35346,70692,70693,6494,4403,9999999000
35347,70694,70695,6495,461,10000001000
35348,70696,70697,6495,326,10000000000
35349,70698,70699,6495,2943,10000000000
35350,70700,70701,6495,1082,9999999000
35351,70702,70703,6495,4881,10000000000
35352,70704,70705,6495,2615,10000000000
35353,70706,70707,6495,1759,9999998000
35354,70708,70709,6495,4075,9999999000
35355,70710,70711,6495,3272,10000001000
35356,70712,70713,6495,3419,9999999000
35357,70714,70715,6496,227,9999999000
35358,70716,70717,6496,348,9999999000
35359,70718,70719,6496,2850,10000000000
35360,70720,70721,6496,3044,9999999000
35361,70722,70723,6496,6220,9999999000
35362,70724,70725,6496,108,9999999000
35363,70726,70727,6496,2066,9999999000
35364,70728,70729,6496,4345,9999999000
35365,70730,70731,6496,513,9999998000
35366,70732,70733,6496,2936,9999998000
35367,70734,70735,6497,2933,9999999000
35368,70736,70737,6497,2246,10000000000
35369,70738,70739,6497,410,9999998000
35370,70740,70741,6497,3153,9999999000
35371,70742,70743,6497,2188,9999999000
35372,70744,70745,6497,227,9999999000
35373,70746,70747,6497,263,10000000000
35374,70748,70749,6497,2172,9999998000
35375,70750,70751,6497,352,10000000000
35376,70752,70753,6497,3639,9999999000
35377,70754,70755,6498,4221,10000001000
35378,70756,70757,6498,5199,9999999000
35379,70758,70759,6498,4344,9999999000
35380,70760,70761,6498,2,10000000000
35381,70762,70763,6498,4608,9999999000
35382,70764,70765,6498,4843,10000000000
35383,70766,70767,6498,3334,10000000000
35384,70768,70769,6498,1381,9999999000
35385,70770,70771,6498,6213,9999999000
35386,70772,70773,6498,6252,9999998000
35387,70774,70775,6499,46,9999998000
35388,70776,70777,6499,46,9999999000
35389,70778,70779,6499,3187,9999999000
35390,70780,70781,6499,5655,10000001000
35391,70782,70783,6499,2010,9999999000
35392,70784,70785,6499,353,9999998000
35393,70786,70787,6499,5078,10000001000
35394,70788,70789,6499,463,10000000000
35395,70790,70791,6499,2358,9999999000
35396,70792,70793,6499,4607,9999999000
35397,70794,70795,6500,3641,10000000000
35398,70796,70797,6500,17,9999999000
35399,70798,70799,6500,3481,9999998000
35400,70800,70801,6500,1940,9999998000
35401,70802,70803,6500,54,10000000000
35402,70804,70805,6500,3942,9999998000
35403,70806,70807,6500,194,9999999000
35404,70808,70809,6500,358,10000000000
35405,70810,70811,6500,27,10000000000
35406,70812,70813,6500,5147,9999998000
35407,70814,70815,6501,6289,9999999000
35408,70816,70817,6501,4344,9999998000
35409,70818,70819,6501,667,10000000000
35410,70820,70821,6501,77,10000001000
35411,70822,70823,6501,4100,9999999000
35412,70824,70825,6501,276,10000001000
35413,70826,70827,6501,5886,9999998000
35414,70828,70829,6501,349,10000001000
35415,70830,70831,6501,4114,9999998000
35416,70832,70833,6501,1163,9999999000
35417,70834,70835,6502,4051,9999999000
35418,70836,70837,6502,87,9999999000
35419,70838,70839,6502,2,9999999000
35420,70840,70841,6502,54,9999999000
35421,70842,70843,6502,282,10000000000
35422,70844,70845,6502,177,10000000000
35423,70846,70847,6502,345,9999998000
35424,70848,70849,6502,457,10000000000
35425,70850,70851,6502,4145,9999998000
35426,70852,70853,6502,363,10000000000
35427,70854,70855,6503,2691,10000000000
35428,70856,70857,6503,5419,9999999000
35429,70858,70859,6503,475,9999999000
35430,70860,70861,6503,356,10000000000
35431,70862,70863,6503,130,10000000000
35432,70864,70865,6503,334,9999999000
35433,70866,70867,6503,4218,9999999000
35434,70868,70869,6503,2,10000000000
35435,70870,70871,6503,332,9999999000
35436,70872,70873,6503,2908,10000000000
35437,70874,70875,6504,1501,10000000000
35438,70876,70877,6504,345,10000002000
35439,70878,70879,6504,925,9999999000
35440,70880,70881,6504,3841,9999998000
35441,70882,70883,6504,350,10000000000
35442,70884,70885,6504,1931,9999999000
35443,70886,70887,6504,95,10000000000
35444,70888,70889,6504,3028,9999999000
35445,70890,70891,6504,358,10000000000
35446,70892,70893,6504,2156,9999999000
35447,70894,70895,6505,206,9999999000
35448,70896,70897,6505,46,10000000000
35449,70898,70899,6505,5367,9999998000
35450,70900,70901,6505,6365,10000000000
35451,70902,70903,6505,3245,9999999000
35452,70904,70905,6505,3978,10000000000
35453,70906,70907,6505,1685,10000000000
35454,70908,70909,6505,1902,10000001000
35455,70910,70911,6505,513,10000000000
35456,70912,70913,6505,1596,10000000000
35457,70914,70915,6506,520,9999999000
35458,70916,70917,6506,151,9999998000
35459,70918,70919,6506,6085,10000001000
35460,70920,70921,6506,906,10000000000
35461,70922,70923,6506,468,9999998000
35462,70924,70925,6506,4084,9999998000
35463,70926,70927,6506,2656,9999999000
35464,70928,70929,6506,1618,10000000000
35465,70930,70931,6506,917,9999998000
35466,70932,70933,6506,4254,9999999000
35467,70934,70935,6507,344,10000000000
35468,70936,70937,6507,3626,10000000000
35469,70938,70939,6507,353,10000000000
35470,70940,70941,6507,5747,10000002000
35471,70942,70943,6507,3759,9999998000
35472,70944,70945,6507,54,9999999000
35473,70946,70947,6507,2640,9999998000
35474,70948,70949,6507,3048,10000000000
35475,70950,70951,6507,4810,9999999000
35476,70952,70953,6507,2281,10000002000
35477,70954,70955,6508,4346,9999998000
35478,70956,70957,6508,3030,9999998000
35479,70958,70959,6508,206,9999999000
35480,70960,70961,6508,468,10000000000
35481,70962,70963,6508,1360,10000000000
35482,70964,70965,6508,4897,10000000000
35483,70966,70967,6508,3622,10000000000
35484,70968,70969,6508,1127,9999999000
35485,70970,70971,6508,13,9999998000
35486,70972,70973,6508,5867,9999998000
35487,70974,70975,6509,95,10000000000
35488,70976,70977,6509,468,9999999000
35489,70978,70979,6509,1963,9999999000
35490,70980,70981,6509,6501,9999999000
35491,70982,70983,6509,3504,9999999000
35492,70984,70985,6509,161,9999999000
35493,70986,70987,6509,332,9999999000
35494,70988,70989,6509,2790,9999999000
35495,70990,70991,6509,6257,9999999000
35496,70992,70993,6509,1035,9999999000
35497,70994,70995,6510,46,9999999000
35498,70996,70997,6510,2010,9999998000
35499,70998,70999,6510,4143,10000001000
35500,71000,71001,6510,2226,9999999000
35501,71002,71003,6510,3262,10000000000
35502,71004,71005,6510,1477,10000000000
35503,71006,71007,6510,4358,10000000000
35504,71008,71009,6510,1664,10000002000
35505,71010,71011,6510,282,10000000000
35506,71012,71013,6510,6324,10000000000
35507,71014,71015,6511,392,10000000000
35508,71016,71017,6511,1477,10000000000
35509,71018,71019,6511,3023,9999997000
35510,71020,71021,6511,2687,9999999000
35511,71022,71023,6511,5544,9999998000
35512,71024,71025,6511,2934,9999998000
35513,71026,71027,6511,4225,10000001000
35514,71028,71029,6511,27,10000000000
35515,71030,71031,6511,3833,9999999000
35516,71032,71033,6511,4456,9999998000
35517,71034,71035,6512,604,10000000000
35518,71036,71037,6512,2010,9999998000
35519,71038,71039,6512,4705,10000000000
35520,71040,71041,6512,344,10000000000
35521,71042,71043,6512,5064,10000001000
35522,71044,71045,6512,1578,10000000000
35523,71046,71047,6512,46,10000001000
35524,71048,71049,6512,192,10000000000
35525,71050,71051,6512,130,9999999000
35526,71052,71053,6512,177,9999999000
35527,71054,71055,6513,1474,9999997000
35528,71056,71057,6513,6390,10000003000
35529,71058,71059,6513,1477,10000000000
35530,71060,71061,6513,2152,10000000000
35531,71062,71063,6513,1764,10000000000
35532,71064,71065,6513,46,10000000000
35533,71066,71067,6513,1477,9999999000
35534,71068,71069,6513,350,9999999000
35535,71070,71071,6513,456,10000000000
35536,71072,71073,6513,2430,9999999000
35537,71074,71075,6514,3527,10000000000
35538,71076,71077,6514,335,10000002000
35539,71078,71079,6514,348,10000001000
35540,71080,71081,6514,76,10000001000
35541,71082,71083,6514,4269,10000000000
35542,71084,71085,6514,4856,10000000000
35543,71086,71087,6514,423,9999999000
35544,71088,71089,6514,332,9999998000
35545,71090,71091,6514,4465,10000000000
35546,71092,71093,6514,356,9999999000
35547,71094,71095,6515,263,10000000000
35548,71096,71097,6515,326,10000000000
35549,71098,71099,6515,231,9999999000
35550,71100,71101,6515,342,10000000000
35551,71102,71103,6515,451,10000001000
35552,71104,71105,6515,87,9999999000
35553,71106,71107,6515,2731,10000000000
35554,71108,71109,6515,451,10000000000
35555,71110,71111,6515,5159,10000001000
35556,71112,71113,6515,141,10000000000
35557,71114,71115,6516,130,10000001000
35558,71116,71117,6516,4346,9999998000
35559,71118,71119,6516,343,10000000000
35560,71120,71121,6516,1513,9999998000
35561,71122,71123,6516,4426,10000000000
35562,71124,71125,6516,2248,9999999000
35563,71126,71127,6516,340,10000000000
35564,71128,71129,6516,2505,10000000000
35565,71130,71131,6516,118,10000001000
35566,71132,71133,6516,3269,10000000000
35567,71134,71135,6517,1368,9999998000
35568,71136,71137,6517,345,9999998000
35569,71138,71139,6517,855,9999999000
35570,71140,71141,6517,10,10000002000
35571,71142,71143,6517,2491,9999999000
35572,71144,71145,6517,332,9999999000
35573,71146,71147,6517,1475,9999998000
35574,71148,71149,6517,6351,9999999000
35575,71150,71151,6517,263,10000000000
35576,71152,71153,6517,3978,9999999000
35577,71154,71155,6518,6423,10000000000
35578,71156,71157,6518,1516,10000000000
35579,71158,71159,6518,6304,9999999000
35580,71160,71161,6518,334,9999999000
35581,71162,71163,6518,1475,9999999000
35582,71164,71165,6518,3103,9999999000
35583,71166,71167,6518,5150,9999999000
35584,71168,71169,6518,1791,9999999000
35585,71170,71171,6518,6333,9999999000
35586,71172,71173,6518,660,10000001000
35587,71174,71175,6519,468,9999998000
35588,71176,71177,6519,3099,10000001000
35589,71178,71179,6519,1337,10000002000
35590,71180,71181,6519,2172,9999999000
35591,71182,71183,6519,355,9999999000
35592,71184,71185,6519,10,9999998000
35593,71186,71187,6519,864,9999999000
35594,71188,71189,6519,1683,10000000000
35595,71190,71191,6519,4300,9999999000
35596,71192,71193,6519,3576,9999999000
35597,71194,71195,6520,326,9999999000
35598,71196,71197,6520,4223,9999998000
35599,71198,71199,6520,58,10000000000
35600,71200,71201,6520,5844,10000001000
35601,71202,71203,6520,6445,10000001000
35602,71204,71205,6520,130,9999999000
35603,71206,71207,6520,358,9999999000
35604,71208,71209,6520,5747,10000002000
35605,71210,71211,6520,345,9999999000
35606,71212,71213,6520,486,9999998000
35607,71214,71215,6521,177,9999998000
35608,71216,71217,6521,6406,10000000000
35609,71218,71219,6521,332,9999998000
35610,71220,71221,6521,79,10000000000
35611,71222,71223,6521,2901,10000000000
35612,71224,71225,6521,2739,9999999000
35613,71226,71227,6521,896,10000000000
35614,71228,71229,6521,64,9999999000
35615,71230,71231,6521,4585,10000001000
35616,71232,71233,6521,49,9999999000
35617,71234,71235,6522,282,9999998000
35618,71236,71237,6522,4558,9999998000
35619,71238,71239,6522,1023,10000001000
35620,71240,71241,6522,2156,10000000000
35621,71242,71243,6522,3334,10000000000
35622,71244,71245,6522,4428,10000000000
35623,71246,71247,6522,130,9999999000
35624,71248,71249,6522,54,9999998000
35625,71250,71251,6522,820,9999999000
35626,71252,71253,6522,2520,10000000000
35627,71254,71255,6523,2418,9999997000
35628,71256,71257,6523,4075,10000001000
35629,71258,71259,6523,352,10000000000
35630,71260,71261,6523,342,10000000000
35631,71262,71263,6523,4048,9999999000
35632,71264,71265,6523,5067,10000002000
35633,71266,71267,6523,763,9999999000
35634,71268,71269,6523,4889,10000001000
35635,71270,71271,6523,513,10000001000
35636,71272,71273,6523,4388,9999998000
35637,71274,71275,6524,6382,9999998000
35638,71276,71277,6524,528,10000001000
35639,71278,71279,6524,389,10000000000
35640,71280,71281,6524,6047,9999998000
35641,71282,71283,6524,46,9999999000
35642,71284,71285,6524,194,9999998000
35643,71286,71287,6524,1710,10000000000
35644,71288,71289,6524,3262,10000000000
35645,71290,71291,6524,6356,10000001000
35646,71292,71293,6524,4476,10000001000
35647,71294,71295,6525,40,9999999000
35648,71296,71297,6525,2502,10000000000
35649,71298,71299,6525,2687,10000000000
35650,71300,71301,6525,352,10000000000
35651,71302,71303,6525,729,10000001000
35652,71304,71305,6525,87,10000000000
35653,71306,71307,6525,1463,9999999000
35654,71308,71309,6525,345,10000000000
35655,71310,71311,6525,820,9999999000
35656,71312,71313,6525,3223,10000001000
35657,71314,71315,6526,6071,10000000000
35658,71316,71317,6526,2500,10000000000
35659,71318,71319,6526,39,9999999000
35660,71320,71321,6526,282,9999998000
35661,71322,71323,6526,1313,10000001000
35662,71324,71325,6526,263,10000000000
35663,71326,71327,6526,1033,9999999000
35664,71328,71329,6526,63,9999998000
35665,71330,71331,6526,3285,10000000000
35666,71332,71333,6526,385,9999999000
35667,71334,71335,6527,359,9999999000
35668,71336,71337,6527,220,10000000000
35669,71338,71339,6527,3099,10000000000
35670,71340,71341,6527,436,9999998000
35671,71342,71343,6527,3596,10000002000
35672,71344,71345,6527,54,9999999000
35673,71346,71347,6527,912,10000000000
35674,71348,71349,6527,3576,10000000000
35675,71350,71351,6527,101,10000000000
35676,71352,71353,6527,352,10000001000
35677,71354,71355,6528,6393,10000000000
35678,71356,71357,6528,4100,9999999000
35679,71358,71359,6528,1777,9999998000
35680,71360,71361,6528,1136,10000001000
35681,71362,71363,6528,130,10000001000
35682,71364,71365,6528,1642,10000001000
35683,71366,71367,6528,4478,9999999000
35684,71368,71369,6528,4138,10000000000
35685,71370,71371,6528,2994,9999999000
35686,71372,71373,6528,340,10000001000
35687,71374,71375,6529,977,9999998000
35688,71376,71377,6529,2,9999999000
35689,71378,71379,6529,355,10000000000
35690,71380,71381,6529,282,10000001000
35691,71382,71383,6529,1842,10000001000
35692,71384,71385,6529,4518,9999999000
35693,71386,71387,6529,345,10000000000
35694,71388,71389,6529,3187,10000000000
35695,71390,71391,6529,4476,9999997000
35696,71392,71393,6529,6309,10000001000
35697,71394,71395,6530,220,9999999000
35698,71396,71397,6530,281,10000001000
35699,71398,71399,6530,458,10000001000
35700,71400,71401,6530,468,9999999000
35701,71402,71403,6530,949,9999999000
35702,71404,71405,6530,435,10000000000
35703,71406,71407,6530,6040,10000000000
35704,71408,71409,6530,1083,9999999000
35705,71410,71411,6530,6051,9999999000
35706,71412,71413,6530,5699,10000002000
35707,71414,71415,6531,4889,9999999000
35708,71416,71417,6531,4100,9999999000
35709,71418,71419,6531,1473,10000000000
35710,71420,71421,6531,6118,10000000000
35711,71422,71423,6531,4881,10000000000
35712,71424,71425,6531,400,10000000000
35713,71426,71427,6531,3115,9999999000
35714,71428,71429,6531,2995,9999999000
35715,71430,71431,6531,77,9999999000
35716,71432,71433,6531,332,10000001000
35717,71434,71435,6532,3919,10000000000
35718,71436,71437,6532,201,10000001000
35719,71438,71439,6532,369,10000000000
35720,71440,71441,6532,17,9999997000
35721,71442,71443,6532,3556,9999998000
35722,71444,71445,6532,1115,10000001000
35723,71446,71447,6532,4254,10000000000
35724,71448,71449,6532,878,10000002000
35725,71450,71451,6532,4254,10000000000
35726,71452,71453,6532,3623,10000000000
35727,71454,71455,6533,2,10000001000
35728,71456,71457,6533,1088,10000000000
35729,71458,71459,6533,1818,9999999000
35730,71460,71461,6533,354,9999998000
35731,71462,71463,6533,192,9999999000
35732,71464,71465,6533,5,10000000000
35733,71466,71467,6533,4672,9999998000
35734,71468,71469,6533,3952,9999999000
35735,71470,71471,6533,450,9999999000
35736,71472,71473,6533,4177,10000001000
35737,71474,71475,6534,4918,9999999000
35738,71476,71477,6534,2885,9999999000
35739,71478,71479,6534,2507,9999999000
35740,71480,71481,6534,22,9999999000
35741,71482,71483,6534,1744,10000000000
35742,71484,71485,6534,2430,10000000000
35743,71486,71487,6534,1812,9999998000
35744,71488,71489,6534,820,10000000000
35745,71490,71491,6534,377,10000001000
35746,71492,71493,6534,3907,9999999000
35747,71494,71495,6535,227,10000000000
35748,71496,71497,6535,3389,10000000000
35749,71498,71499,6535,6101,9999999000
35750,71500,71501,6535,594,9999999000
35751,71502,71503,6535,3743,10000000000
35752,71504,71505,6535,334,9999999000
35753,71506,71507,6535,4670,10000001000
35754,71508,71509,6535,151,10000001000
35755,71510,71511,6535,1477,9999999000
35756,71512,71513,6535,2629,9999999000
35757,71514,71515,6536,345,9999998000
35758,71516,71517,6536,3318,10000000000
35759,71518,71519,6536,1892,9999999000
35760,71520,71521,6536,344,10000000000
35761,71522,71523,6536,1905,10000002000
35762,71524,71525,6536,6188,10000000000
35763,71526,71527,6536,1308,10000000000
35764,71528,71529,6536,2226,10000001000
35765,71530,71531,6536,1088,10000000000
35766,71532,71533,6536,6304,10000000000
35767,71534,71535,6537,1971,9999997000
35768,71536,71537,6537,177,10000001000
35769,71538,71539,6537,6486,9999998000
35770,71540,71541,6537,5879,9999999000
35771,71542,71543,6537,2010,9999999000
35772,71544,71545,6537,46,9999998000
35773,71546,71547,6537,4195,9999998000
35774,71548,71549,6537,6207,9999999000
35775,71550,71551,6537,54,10000000000
35776,71552,71553,6537,1607,10000000000
